"Date","Duration","Distance","vel_d_1_0_18","vel_t_1_0_18","vel_c_1_0_18","vel_d_1_18_25","vel_t_1_18_25","vel_c_1_18_25","vel_d_1_25_50","vel_t_1_25_50","vel_c_1_25_50","met_d_8_0_20","met_d_8_20_1000","max_speed","body_load","max_hr","avg_hr","avg_speed","id"
"2020-01-07 00:00:00",130.033340454102,8152.24636077881,7543.96496582031,82.9768486022949,2949,530.904281616211,1.55884999036789,97,77.3771133422852,0.18498332798481,8,6810.35097503662,1341.89538574219,27.5946006774902,114.827262878418,168,120,5.59746313095093,213
"2020-01-07 00:00:00",67.8000030517578,5618.98547363281,5211.70166015625,48.8113174438477,1362,388.830535888672,1.15983331203461,74,18.4532775878906,0.045000001788139,3,4600.18817138672,1018.79730224609,25.7250003814697,74.3960342407227,164,116,6.64981412887573,213
"2020-11-05 00:00:00",99.6166687011719,8940.3916015625,8132.62084960937,75.6137809753418,2015,714.549560546875,2.12983334064484,141,93.22119140625,0.216333329677582,8,7245.73193359375,1694.65966796875,30.3227996826172,114.270790100098,177.903875091932,136.417593397554,6.76500177383423,213
"2019-09-20 00:00:00",65.9166641235352,4002.51151275635,3790.02053833008,44.2243831157684,3092,188.311531066895,0.545183345675468,95,24.179443359375,0.056666668504477,8,3441.80850982666,560.703002929688,26.6112003326416,68.5495681762695,183,137,5.17473983764648,103
"2020-06-15 00:00:00",75.3833312988281,5596.77995300293,5212.80755615234,56.8036818504334,1476,296.601631164551,0.89466667175293,73,87.3707656860352,0.20833332836628,7,4589.61204528809,1007.16790771484,28.1963996887207,79.0360565185547,184,132,5.7172646522522,103
"2020-09-24 00:00:00",41.8833351135254,2274.53529304266,2258.62352752686,28.6361508369446,1210,15.9117655158043,0.051500001689419,6,0,0,0,2138.06973212957,136.465560913086,21.0161991119385,41.7223777770996,173,140,4.50353097915649,945
"2020-11-18 00:00:00",110.550003051758,6800.25531005859,6336.66528320313,70.2452011108398,2544,373.863952636719,1.1086833178997,83,89.72607421875,0.209999993443489,6,5699.01116943359,1101.244140625,28.4543991088867,101.207130432129,162,138,5.53138017654419,945
"2020-11-18 00:00:00",58.75,2722.81937980652,2610.93411254883,33.7249503135681,1800,111.196025848389,0.331466667354107,34,0.689241409301758,0.001666666707024,1,2393.34815788269,329.471221923828,24.0006008148193,46.5331344604492,115,101,4.56697463989258,945
"2019-10-30 00:00:00",101.916664123535,6280.86332511902,6115.98706054688,63.5998320579529,2197,147.542827606201,0.444666676223278,37,17.3334369659424,0.04166666790843,2,5284.71610832214,996.147216796875,25.7646007537842,83.4010925292969,171.58779134001,120.965100371343,5.72148990631104,51
"2020-01-03 00:00:00",78.5666656494141,5041.06949996948,4857.78503417969,50.0978503227234,1585,158.153335571289,0.480166673660278,37,25.1311302185059,0.060166668146849,5,4382.87784957886,658.191650390625,27.6786003112793,67.3875732421875,177,130,5.76607751846314,51
"2020-08-30 00:00:00",106.866668701172,5654.50980949402,5090.99353027344,61.7915167808533,2490,531.908111572266,1.47883331775665,54,31.6081676483154,0.078000001609325,11,4728.36350822449,926.146301269531,25.4004001617432,83.297607421875,178,137,5.15047264099121,44
"2021-02-05 00:00:00",85.783332824707,4240.44025421143,4106.36651611328,47.9997179508209,1852,134.073738098145,0.411833323538303,36,0,0,0,3596.45886993408,643.981384277344,23.4347991943359,69.9989395141602,182,128,5.12655544281006,44
"2019-03-06 00:00:00",91.6500015258789,8244.96078491211,7435.69067382813,74.221782207489,3889,670.491989135742,1.97345000505447,313,138.778121948242,0.327366679906845,42,6601.75436401367,1643.20642089844,27.7775993347168,119.740844726563,182,139,6.42328548431397,386
"2019-12-14 00:00:00",54.6166648864746,3862.05983543396,3763.88653564453,41.4786169528961,1220,91.5296535491943,0.2880166657269,24,6.64364624023438,0.016666667535901,1,3345.88753318787,516.172302246094,24.986400604248,50.7281112670898,159,125,5.47886848449707,386
"2020-02-21 00:00:00",61.1500015258789,3712.99795150757,3567.75332641602,43.8494834899902,1941,122.431774139404,0.360166668891907,29,22.8128509521484,0.054983332753182,2,3310.19845199585,402.799499511719,25.7243995666504,65.351448059082,198,155,4.79655075073242,1165
"2019-11-02 00:00:00",72.1500015258789,4500.11509418488,4273.49200439453,50.1994848251343,1491,213.084274291992,0.635166674852371,60,13.5388154983521,0.033333335071802,4,3784.22330951691,715.891784667969,26.2248001098633,63.7186660766602,172.533897937235,119.625927857316,5.22650766372681,1004
"2020-12-07 00:00:00",72.3000030517578,5398.19945526123,5168.82781982422,51.6276817321777,1808,171.631637573242,0.515483349561691,40,57.7399978637695,0.135016664862633,4,4555.25054168701,842.948913574219,27.6527996063232,84.887321472168,178,144,5.96622467041016,1983
"2018-12-19 00:00:00",50.1500015258789,1786.33462524414,1786.33462524414,20.0967000722885,1447,0,0,0,0,0,0,1759.88772010803,26.4469051361084,17.1000003814697,25.1394844055176,161,119,5.20719861984253,38
"2020-02-06 00:00:00",60.75,2132.99295043945,2132.99295043945,33.9486674070358,1660,0,0,0,0,0,0,2001.63516235352,131.357788085938,17.6609992980957,29.1010932922363,157.707427046273,105.475797288358,3.6621618270874,1005
"2020-02-14 00:00:00",92.0666656494141,5816.43935775757,5596.75689697266,62.8093166351318,2064,209.930624008179,0.654333308339119,49,9.7518367767334,0.023333333432674,1,4947.63534164429,868.804016113281,26.2169990539551,80.6790924072266,151,113,5.39998388290405,1005
"2020-03-11 00:00:00",82.1833343505859,5333.03252410889,5018.83856201172,54.5845165252686,2055,245.41194152832,0.721500009298325,59,68.7820205688477,0.16666667163372,6,4401.62712860107,931.405395507812,25.9925994873047,77.9543380737305,179,128,5.60176467895508,1005
"2021-03-07 00:00:00",74.5666656494141,5345.36333465576,5214.46685791016,53.9080843925476,237,78.8961639404297,0.145150005817413,2,52.0003128051758,0.104999996721745,3,4676.1820602417,669.181274414063,27.0972003936768,89.2849884033203,182.818893918434,147.787590506192,5.3845796585083,1005
"2019-02-16 00:00:00",20.5833339691162,2416.7170715332,2416.7170715332,18.2866497039795,821,0,0,0,0,0,0,2411.04184436798,5.67522716522217,14.8860006332397,29.038875579834,136.418405808067,102.877082536676,7.83132743835449,41
"2020-06-19 00:00:00",71.3499984741211,5023.89960098267,4808.37030029297,54.4720661640167,1648,185.527606964111,0.563566669821739,44,30.0016937255859,0.071666665375233,3,4350.40338516235,673.496215820313,28.9127998352051,68.5551910400391,172.066690557903,126.872664602791,5.31883525848389,41
"2020-12-03 00:00:00",91.1166687011719,4726.935505867,4586.37503051758,58.7953324317932,2333,130.725814819336,0.381650000810623,29,9.83466053009033,0.023333333432674,2,4285.78758716583,441.147918701172,25.9248008728027,63.6695098876953,154,105,4.53779077529907,41
"2021-01-18 00:00:00",85.283332824707,4222.78859710693,4106.60705566406,55.255066037178,2200,72.7322845458984,0.214999996125698,20,43.4492568969727,0.096666663885117,3,3980.35169219971,242.436904907227,29.8085994720459,55.4491767883301,142,102,4.34965372085571,41
"2021-02-12 00:00:00",76.0166702270508,3072.18043726683,3038.28125,36.9065335988998,64,33.0828609466553,0.064999999478459,2,0.816326320171356,0,0,2884.02861231565,188.151824951172,25.4123992919922,42.5667915344238,156,97,4.62608289718628,1313
"2021-01-04 00:00:00",50.6666679382324,3457.62332248688,3429.45297241211,38.4603507518768,1313,28.1703500747681,0.086816666647792,9,0,0,0,3191.10107517242,266.522247314453,23.2110004425049,52.6598968505859,162,131,5.0552282333374,96
"2020-11-18 00:00:00",110.550003051758,7841.91051483154,7342.6650390625,76.8358335494995,2403,399.991798400879,1.20531663298607,108,99.2536773681641,0.23983334004879,11,6558.17919158936,1283.73132324219,26.9862003326416,121.294395446777,74,72,5.82776927947998,1875
"2020-11-18 00:00:00",69,3358.47315979004,3199.49871826172,39.9736503362656,1548,142.3434715271,0.439816661179066,35,16.6309700012207,0.03999999910593,2,2931.40452575684,427.068634033203,26.0249996185303,56.6282081604004,81,75,4.82132434844971,1875
"2020-09-23 00:00:00",112.050003051758,7390.21335983276,6895.57275390625,74.9605674743652,2227,436.411331176758,1.28633335232735,101,58.2292747497559,0.143500000238419,9,6171.12424850464,1219.08911132813,26.8470001220703,108.169799804688,166.260133506593,129.277762145015,5.69847011566162,39
"2021-01-27 00:00:00",64.8000030517578,2881.35995864868,2757.58984375,38.5712658166885,2309,123.770114898682,0.372150011360645,26,0,0,0,2608.94067764282,272.419281005859,23.1017990112305,44.9355278015137,159.513502694604,113.775532531956,4.10278749465942,39
"2019-01-19 00:00:00",52.2666664123535,3688.10268592834,3497.75045776367,39.9275505542755,2377,173.089096069336,0.497333317995071,82,17.2631320953369,0.038333334028721,3,3216.41118812561,471.691497802734,28.1448001861572,51.8740653991699,167,132,5.29940748214722,389
"2019-02-21 00:00:00",58.25,2470.84503424168,2433.93325805664,36.5750843286514,2075,3.55234396457672,0.009999999776483,4,33.359432220459,0.066666670143604,1,2366.13952887058,104.705505371094,34.8012008666992,33.6362457275391,158,112,3.92461252212524,389
"2020-12-31 00:00:00",61.3499984741211,4099.15675973892,4061.95123291016,47.9898678064346,1789,37.2055268287659,0.113333333283663,8,0,0,0,3716.37663888931,382.780120849609,23.8758010864258,82.601936340332,189,147,4.89872074127197,98
"2019-07-23 00:00:00",102.233329772949,5736.48847770691,5437.43420410156,62.449049949646,3729,290.61100769043,0.862716645002365,191,8.44326591491699,0.019999999552965,7,4894.26612663269,842.222351074219,25.8731994628906,85.315544128418,179,124,5.30733251571655,57
"2020-08-02 00:00:00",105.633331298828,8094.58860397339,7530.20092773438,77.9853162765503,2351,509.592864990234,1.52631664276123,100,54.7948112487793,0.128333330154419,7,6887.21189498901,1207.37670898438,29.3255996704102,115.485893249512,183,142,5.96331644058228,510
"2020-11-25 00:00:00",113.300003051758,7129.71786880493,6713.02990722656,75.2054481506348,2737,391.007698059082,1.18133333325386,83,25.6802635192871,0.059999998658896,3,5999.37948989868,1130.33837890625,28.0301990509033,98.0024261474609,169.447641336242,127.665221937955,5.42444038391113,213
"2021-02-13 00:00:00",87.3000030517578,5996.53716659546,5751.19415283203,59.7621517181396,194,187.551410675049,0.395300000905991,9,57.7916030883789,0.098350003361702,3,5180.06591415405,816.471252441406,28.6380004882812,79.5212936401367,136,97,5.537184715271,213
"2021-01-07 00:00:00",65.8333358764648,5114.19727897644,4817.40209960938,49.3673663139343,1990,277.676811218262,0.831483334302902,51,19.1183681488037,0.046666666865349,3,4258.41895866394,855.7783203125,26.0118007659912,90.9526977539062,188,155,6.00041818618774,2073
"2019-04-23 00:00:00",62.0999984741211,2563.52094817162,2549.12020492554,33.0899824202061,2162,14.4007432460785,0.043166668154299,13,0,0,0,2498.0884988308,65.4324493408203,22.0715999603271,25.1175003051758,124,82,4.07081890106201,46
"2019-11-06 00:00:00",45.0999984741211,4109.58192825317,4029.42617797852,38.0473675727844,1465,74.0431365966797,0.214666672050953,36,6.11261367797852,0.014999999664724,3,3695.81703567505,413.764892578125,26.0712013244629,54.113712310791,174.121757737097,128.844501875317,5.73964500427246,46
"2019-04-13 00:00:00",113.516670227051,6540.79517364502,6338.36492919922,76.4031655788422,2771,193.326084136963,0.575500011444092,85,9.10416030883789,0.021500000730157,3,5793.29920196533,747.495971679688,25.747200012207,85.6051712036133,177,129,5.00201845169067,91
"2019-09-29 00:00:00",66.966667175293,4764.46229934692,4597.10357666016,52.0976676940918,2506,143.498798370361,0.423499993979931,74,23.8599243164062,0.054999999701977,5,4054.44881057739,710.013488769531,28.7424011230469,66.4677734375,167,142,5.29208374023438,91
"2019-12-07 00:00:00",92.8166656494141,5279.61518192291,5132.00561523438,62.6591510772705,1696,143.646053314209,0.434833340346813,29,3.96351337432861,0.009833333082497,1,4625.88172245026,653.733459472656,24.340799331665,64.6077880859375,169,112,4.91509342193604,91
"2019-11-25 00:00:00",24.8833332061768,2014.51382684708,2014.51382684708,16.8201329740696,191,0,0,0,0,0,0,2014.00701111555,0.506815731525421,12.0767993927002,30.3512783050537,136,97,6.99853801727295,945
"2020-08-03 00:00:00",80.783332824707,4206.83011627197,4011.56600952148,49.2260680198669,1756,195.264106750488,0.587999984622002,41,0,0,0,3680.73874664307,526.091369628906,23.777400970459,62.109001159668,173,128,4.84282398223877,945
"2019-03-27 00:00:00",107.333335876465,7749.65390777588,7254.15942382813,75.2343163490295,3881,423.492645263672,1.24665001034737,225,72.001838684082,0.160833328962326,18,6445.29990386963,1304.35400390625,30.0852012634277,112.297485351563,182,136,5.99799156188965,51
"2019-07-23 00:00:00",102.233329772949,6645.12300872803,6206.62658691406,69.3685326576233,4121,391.584487915039,1.15568333864212,291,46.9119338989258,0.108333334326744,18,5536.61446380615,1108.50854492188,28.2024002075195,100.764366149902,170,128,5.50285577774048,51
"2019-12-05 00:00:00",106.166664123535,6982.5957107544,6467.5146484375,71.5095658302307,3039,471.356414794922,1.41149997711182,108,43.7246475219727,0.105333335697651,8,5737.11048126221,1245.48522949219,27.7301998138428,99.5183868408203,175.353733800908,129.828008921214,5.5621976852417,51
"2020-07-29 00:00:00",108.150001525879,9335.13511657715,8432.25439453125,85.2510318756104,2389,734.248397827149,2.18235003948212,140,168.63232421875,0.390166670084,14,7575.83604431152,1759.29907226563,30.2838001251221,123.219116210938,185,147,6.15671825408936,51
"2020-10-26 00:00:00",60.8333320617676,2849.025390625,2849.025390625,33.9783163070679,1163,0,0,0,0,0,0,2847.27583360672,1.74955701828003,10.8948001861572,36.7994995117188,127,93,4.69996166229248,51
"2020-03-05 00:00:00",61.716667175293,3816.3696513176,3695.65377807617,44.2581007480621,1311,119.408494949341,0.366833321750164,24,1.30737829208374,0.003333333414048,1,3357.94966840744,458.419982910156,24.0384006500244,52.7424354553223,158,118,4.98072195053101,386
"2020-05-26 00:00:00",89.9499969482422,6506.09371185303,6109.03240966797,69.6467502117157,2187,282.793197631836,0.833166688680649,51,114.268104553223,0.271666675806046,9,5475.94319915772,1030.15051269531,29.1420001983643,102.513862609863,174,140,5.32654714584351,386
"2020-05-26 00:00:00",62.4500007629395,3838.90980911255,3626.35882568359,44.4706664085388,1403,175.728660583496,0.511500000953674,34,36.822322845459,0.085166670382023,4,3328.2596321106,510.650177001953,28.9020004272461,60.9589538574219,164,134,4.91106748580933,386
"2019-07-19 00:00:00",77.5500030517578,3013.33363723755,2921.12408447266,40.9640511870384,1882,92.2095527648926,0.278000004589558,53,0,0,0,2784.81506729126,228.518569946289,23.1300010681152,41.8460083007813,160,112,4.26352882385254,212
"2018-11-12 00:00:00",72.216667175293,5928.17901420593,5704.36962890625,57.1153655052185,2896,223.809385299683,0.677699998021126,134,0,0,0,4970.14770317078,958.031311035156,23.8031997680664,73.3487243652344,164.299744825271,122.88890817331,6.07485389709473,387
"2019-11-13 00:00:00",124.116668701172,7846.39401245117,7326.70263671875,81.3582320213318,3026,443.441162109375,1.32383331656456,109,76.2502136230469,0.185000002384186,10,6332.60897827149,1513.78503417969,26.9640007019043,115.040092468262,182,137,5.53450012207031,38
"2019-11-08 00:00:00",61.9000015258789,4470.61388635635,4333.16381835938,49.5735836029053,3324,133.568696975708,0.396316677331924,70,3.88137102127075,0.008333333767951,2,3750.7686715126,719.84521484375,28.6451988220215,66.3837127685547,178,140,5.17195892333984,1005
"2020-01-12 00:00:00",31.3999996185303,2496.23069763184,2496.23069763184,17.2701167464256,378,0,0,0,0,0,0,2493.16710138321,3.06359624862671,13.5606002807617,42.7388381958008,126,102,8.54798603057861,1005
"2020-07-28 00:00:00",95.5833358764648,5718.29540634155,5412.51989746094,66.8462820053101,2441,262.493949890137,0.784666672348976,55,43.2815589904785,0.098333336412907,4,4888.29504013062,830.000366210938,31.9421997070312,76.2037734985352,175,132,4.93509864807129,1005
"2020-07-07 00:00:00",46.6666679382324,1803.96279907227,1803.96279907227,26.9377498626709,1107,0,0,0,0,0,0,1723.15564727783,80.8071517944336,16.12619972229,23.1645088195801,123,89,3.86875081062317,944
"2019-12-19 00:00:00",55.6500015258789,3571.4280090332,3506.64437866211,39.8649830818176,1830,64.7836303710938,0.191666670143604,14,0,0,0,3072.92404174805,498.503967285156,23.8229999542236,67.858642578125,183.440933285136,146.2171766333,5.21054983139038,58
"2020-05-29 00:00:00",59.5,2774.95476913452,2699.6692199707,33.7417341470718,1653,75.2855491638184,0.231666669249535,20,0,0,0,2539.31641769409,235.63835144043,23.0165996551514,53.5439262390137,186,145,4.66886806488037,58
"2020-05-29 00:00:00",97.5666656494141,5363.31541442871,4872.11514282227,60.949164390564,2556,203.834548950195,0.601666659116745,44,287.36572265625,0.663166642189026,7,4381.7313079834,981.584106445312,28.2474002838135,108.059257507324,190,154,5.03106784820557,58
"2019-10-30 00:00:00",101.916664123535,5963.37585830688,5620.14666748047,68.4108009338379,1922,289.119453430176,0.872333317995071,62,54.1097373962402,0.126833334565163,6,5047.47735977173,915.898498535156,29.1707992553711,75.2817993164063,158.182737605739,111.590749732864,5.0581259727478,41
"2021-02-26 00:00:00",82.3000030517578,5445.99476242065,5182.92242431641,56.9906499385834,179,209.162155151367,0.430500000715256,14,53.9101829528809,0.100000001490116,2,4731.11793136597,714.876831054688,29.3507995605469,65.3102722167969,141,113,5.27948999404907,41
"2021-03-10 00:00:00",94.6666641235352,8547.20989990234,7854.86267089844,69.305299282074,260,546.646011352539,1.07446670532227,24,145.701217651367,0.281333327293396,8,7071.54156494141,1475.66833496094,30.2940006256104,117.527709960938,178,132,6.58054542541504,41
"2019-01-19 00:00:00",23.8500003814697,2281.89588487148,2281.89588487148,18.965667149052,193,0,0,0,0,0,0,2281.89588487148,0,12.6107997894287,34.2650108337402,83,76,7.10270500183106,45
"2019-01-21 00:00:00",71.2333297729492,4846.5853061676,4770.03045654297,51.8314507007599,2216,76.5548496246338,0.230166660621762,29,0,0,0,4396.87528419495,449.710021972656,23.9724006652832,66.7061996459961,179,134,5.4483060836792,45
"2019-10-16 00:00:00",94.966667175293,5112.54077339172,4854.93286132813,59.3689167499542,2395,251.656150817871,0.73866668343544,50,5.95176124572754,0.014999999664724,3,4533.26800727844,579.272766113281,24.505199432373,71.2202682495117,175,122,4.89268922805786,45
"2019-10-16 00:00:00",75.2333297729492,6398.64344787598,6071.58935546875,57.6151666641235,1671,288.025283813477,0.865000039339066,66,39.02880859375,0.093166664242745,4,5390.24751281738,1008.39593505859,27.2189998626709,83.4540023803711,139,93,6.36828851699829,45
"2020-05-30 00:00:00",119.300003051758,6511.60502195358,6140.56341552734,76.0230984687805,3047,368.469657897949,1.11379998922348,66,2.57194852828979,0.006666666828096,1,5770.26267576218,741.342346191406,24.2735996246338,105.149543762207,158,125,4.89704179763794,96
"2020-10-31 00:00:00",80.9333343505859,5160.51106405258,5020.55465698242,60.6511175632477,1817,132.579662322998,0.399999991059303,29,7.37674474716187,0.018333332613111,2,4631.62922811508,528.8818359375,26.3453998565674,78.1623458862305,174,139,4.98360204696655,96
"2018-12-10 00:00:00",85.9333343505859,6476.21640396118,5906.86114501953,58.3791491985321,3011,527.539627075195,1.55568337440491,223,41.8156318664551,0.098333336412907,18,5566.87161636353,909.344787597656,27.9720001220703,104.064765930176,172,123,6.35754680633545,39
"2020-02-26 00:00:00",58.033332824707,3019.74640649557,3003.71485137939,18.366600215435,943,16.0315551161766,0.066666664322838,6,0,0,0,2871.75287622213,147.993530273438,21.0125999450684,62.6735725402832,186.77035723527,148.353412494792,3.66509747505188,39
"2020-06-17 00:00:00",30.5833339691162,2290.98077392578,2290.98077392578,16.2690331339836,344,0,0,0,0,0,0,2283.72657155991,7.25420236587524,14.8565998077393,40.5060539245605,130.721248448843,103.162833568037,8.3230447769165,39
"2019-10-01 00:00:00",91.3833312988281,6490.30785751343,5995.15856933594,60.2448010444641,3645,447.425201416016,1.32295000553131,182,47.7240867614746,0.111666664481163,18,5320.49523544312,1169.81262207031,27.0035991668701,86.1817474365234,167,132,6.18870878219605,1003
"2020-02-28 00:00:00",59.6333351135254,5096.88929367065,4871.39117431641,48.7161998748779,1530,153.545543670654,0.463000014424324,34,71.9525756835938,0.165166661143303,4,4285.26923751831,811.620056152344,28.4472007751465,66.8574371337891,173.679454248542,134.864562363927,6.05683469772339,1003
"2020-01-27 00:00:00",78.216667175293,5256.6036362648,5139.03302001953,59.356600522995,2440,112.370540618896,0.334666669368744,19,5.20007562637329,0.013333333656192,2,4578.6583237648,677.9453125,25.4591999053955,75.9804840087891,173,135,4.98410367965698,1171
"2018-10-29 00:00:00",22.5833339691162,0,0,0,0,0,0,0,0,0,0,0,0,2.69214566300052,33.7501411437988,163,126,1.68287569418268,389
"2019-04-04 00:00:00",86.0833358764648,3286.87356185913,3127.94540405273,35.3034493923187,1923,135.828830718994,0.394516661763191,81,23.0993270874023,0.053516667336226,10,2934.0065574646,352.867004394531,28.3176002502441,64.4193115234375,169,112,5.40050363540649,50
"2019-11-23 00:00:00",86.0500030517578,3099.97373580933,3057.83279418945,38.2895154953003,1368,42.1409416198731,0.133333340287209,7,0,0,0,2805.61787033081,294.355865478516,20.9670009613037,51.71923828125,164,105,4.65893077850342,50
"2019-11-01 00:00:00",52.3666648864746,4025.93426322937,3855.13891601562,37.8682672977447,1237,158.346611022949,0.473833322525024,35,12.4487361907959,0.028333334252238,2,3498.29455375671,527.639709472656,27.703800201416,56.1844940185547,191,143,6.18742179870606,946
"2020-09-11 00:00:00",109.400001525879,6429.38906955719,6167.37127685547,75.6310684680939,2542,250.923568725586,0.763333305716515,64,11.0942239761353,0.028500000014901,4,5661.4228219986,767.966247558594,26.451000213623,91.3294067382813,191,154,4.89788293838501,98
"2019-09-27 00:00:00",48.8833351135254,2883.61861538887,2863.28204345703,34.5417503118515,1674,20.336571931839,0.06166666536592,12,0,0,0,2653.56801724434,230.050598144531,22.1759986877441,36.3214912414551,153.255554832196,103.905180743045,4.83538627624512,56
"2019-11-14 00:00:00",81.3333358764649,5295.35926246643,5126.94183349609,57.0917098522186,1856,168.417428970337,0.505750000476837,43.5,0,0,0,4466.97339820862,828.385864257812,23.2164001464844,79.827278137207,158.504211004119,117.872015062564,5.65770530700684,56
"2020-02-25 00:00:00",78.0833358764648,4730.79170227051,4471.28900146484,49.7579984664917,1698,189.715835571289,0.575133353471756,35,69.786865234375,0.171516671776772,6,4093.65492248535,637.136779785156,26.7504005432129,70.3411178588867,155,96,5.58052349090576,57
