"Date","Duration","Distance","id"
"2021-02-14 00:00:00",74.6666641235352,3322.03415489197,41
"2019-11-03 00:00:00",110,9440.48394012451,50
"2019-04-25 00:00:00",110,12388.078125,46
"2019-01-26 00:00:00",106,9490.29284667969,91
"2019-04-07 00:00:00",70,6798.50816345215,51
"2019-11-10 00:00:00",110,10296.1184082031,41
"2019-03-09 00:00:00",110,10675.3999633789,39
"2019-09-28 00:00:00",87,8099.94996643066,103
"2019-10-03 00:00:00",110,10023.940032959,91
"2020-09-12 00:00:00",62.783332824707,5604.66177368164,945
"2018-11-25 00:00:00",110,10510.2594909668,38
"2021-02-19 00:00:00",111.266670227051,9044.59680175781,50
"2019-04-25 00:00:00",72.0526657104492,7653.97601982167,51
"2019-09-22 00:00:00",110,10133.3797149658,44
"2020-02-15 00:00:00",82,8205.06171417236,1165
"2019-10-19 00:00:00",75,7048.73100280762,947
"2020-06-23 00:00:00",110,10886.6891555786,39
"2019-04-14 00:00:00",110,9266.98388671875,50
"2020-12-20 00:00:00",114.366668701172,9442.90312576294,98
"2021-01-11 00:00:00",113.395332336426,10091.093076991,98
"2019-11-28 00:00:00",9,2700.58937072754,945
"2020-11-18 00:00:00",61,6070.9012477528,386
"2019-09-25 00:00:00",36,4866.01916503906,1004
"2019-09-25 00:00:00",77.2280006408691,6473.54438390214,944
"2020-11-08 00:00:00",110.766670227051,10897.2003173828,944
"2021-02-09 00:00:00",29.5,2583.96976280212,69
"2021-02-19 00:00:00",52.6666679382324,944.556726455689,69
"2019-10-24 00:00:00",33.0166664123535,1472.16443061829,57
"2019-10-24 00:00:00",71,6992.14203643799,57
"2019-02-09 00:00:00",32.4213333129883,4027.48613549994,92
"2019-10-19 00:00:00",64,5774.87489318848,41
"2019-04-21 00:00:00",117.134658813477,9671.05962684254,45
"2019-01-12 00:00:00",110,9825.3013458252,50
"2019-09-25 00:00:00",110,13510.4811668396,213
"2020-02-20 00:00:00",23,3111.06993103027,46
"2019-01-22 00:00:00",110,10547.4680175781,91
"2019-08-18 00:00:00",61,4991.46826934815,91
